,target,feature,weight
1849,3,מומו,-0.19141357816530036
1850,3,וט,-0.1914317327045482
1851,3,סוס,-0.19213724601241633
1852,3,יור,-0.19413095890073506
1853,3,תונ,-0.19579501171987979
1854,3,ישעיה,-0.19894489952708053
1855,3,זוגו,-0.19972383254455214
1856,3,רוטו,-0.20129177430707074
1857,3,ירמיה,-0.20250063851941683
1858,3,שוכו,-0.2029289802372245
1859,3,אן,-0.20778024354244162
1860,3,שוש,-0.20789255465753526
1861,3,יע,-0.20903356541220408
1862,3,לוד,-0.2106760650998691
1863,3,נופ,-0.21286658934774816
1864,3,אז,-0.21349993975106848
1865,3,יב,-0.21816114785820853
1866,3,טז,-0.2184762607859247
1867,3,שוד,-0.21885094183336137
1868,3,סותו,-0.2203709151432178
1869,3,לש,-0.22267021450570848
1870,3,וס,-0.2229598261572365
1871,3,נוע,-0.22415596307536886
1872,3,חוס,-0.22840911441578055
1873,3,תון,-0.23161882376359333
1874,3,טוי,-0.23379453622252522
1875,3,וצ,-0.23421432241622356
1876,3,<BIAS>,-0.23738751325547716
1877,3,מוע,-0.2380286018891803
1878,3,טוט,-0.24182685326958284
1879,3,שוכ,-0.2423867452502256
1880,3,שמות,-0.24255048289093697
1881,3,מלכים,-0.2457567766109405
1882,3,יותו,-0.24597941828503259
1883,3,ילו,-0.2489359142347345
1884,3,שוט,-0.25034812130533135
1885,3,דולו,-0.2541658456617154
1886,3,סוד,-0.2591763508528178
1887,3,יסות,-0.26210747225950887
1888,3,יס,-0.2631404294880954
1889,3,פוק,-0.26354659068912134
1890,3,כוכ,-0.2641924737636314
1891,3,תומו,-0.2647082486080825
1892,3,לויו,-0.2658093303536264
1893,3,רוחו,-0.26646262731954373
1894,3,מוד,-0.26903043665019627
1895,3,יפוה,-0.2733246979432919
1896,3,קור,-0.27835642613421385
1897,3,כוש,-0.27959536045174327
1898,3,רו,-0.2807012938482407
1899,3,ור,-0.28097986847559325
1900,3,אור,-0.28139059775914277
1901,3,דון,-0.2841715104672095
1902,3,וד,-0.2937483802835587
1903,3,עוטו,-0.29789653143985195
1904,3,פונ,-0.2983521650865922
1905,3,ידונ,-0.3033720849999669
1906,3,אתו,-0.303925270142097
1907,3,יגו,-0.3040346826973588
1908,3,צועו,-0.304408198685556
1909,3,רוהו,-0.30483007773261844
1910,3,רובו,-0.3077089614255101
1911,3,יטו,-0.3083347919253176
1912,3,סוך,-0.30896870871258464
1913,3,זוג,-0.31399556191711897
1914,3,חור,-0.3160234385030434
1915,3,בועו,-0.34171395581943814
1916,3,מוס,-0.34752417677474823
1917,3,פול,-0.3674012953873257
1918,3,יחותו,-0.3677476486279418
1919,3,רש,-0.3683867502952669
1920,3,מול,-0.36914941971941095
1921,3,גור,-0.371948810202263
1922,3,סוק,-0.38106335253841017
1923,3,ירוש,-0.39106669160907137
1924,3,חש,-0.3921769536664439
1925,3,מותו,-0.39543450700973337
1926,3,נונ,-0.40227374613743166
1927,3,שול,-0.40291346819858953
1928,3,תוחו,-0.40753031844465415
1929,3,נור,-0.41140749099194424
1930,3,ישו,-0.41315076717087285
1931,3,פוד,-0.4141001572235097
1932,3,דור,-0.41781633073292435
1933,3,קוד,-0.4201335151658057
1934,3,חום,-0.4289638412587911
1935,3,רוח,-0.43167083724515654
1936,3,אש,-0.4316920695538734
1937,3,יכו,-0.4340650502848677
1938,3,וש,-0.43775912748027884
1939,3,עורו,-0.43790292065444936
1940,3,טו,-0.4391990459798032
1941,3,אלו,-0.4431221733541826
1942,3,שוע,-0.4439263518263517
1943,3,יחו,-0.45538042035567844
1944,3,שורו,-0.47967486903661
1945,3,קוב,-0.48248196430166956
1946,3,חוצ,-0.48953634401816243
1947,3,תוב,-0.49175496768953064
1948,3,מום,-0.4964858568320996
1949,3,יץ,-0.4967693330458501
1950,3,מוכ,-0.5032525772552097
1951,3,סוי,-0.5035765686418014
1952,3,חוט,-0.5074864386373462
1953,3,טוע,-0.5077634277333686
1954,3,צור,-0.5142276475340583
1955,3,יסו,-0.5196670639556501
1956,3,שו,-0.5258717551802286
1957,3,רוך,-0.5259689148987343
1958,3,צו,-0.5435668215050956
1959,3,חות,-0.5456952687805889
1960,3,אונ,-0.5580633734157272
1961,3,לומ,-0.5783006848287503
1962,3,חונ,-0.581502335005793
1963,3,ובו,-0.591690487566178
1964,3,יצו,-0.5919215177327017
1965,3,רוב,-0.6301327947272489
1966,3,רום,-0.6350937278639893
1967,3,יתו,-0.6565353717101683
1968,3,מוך,-0.6681958228004092
1969,3,אר,-0.6748419341591269
1970,3,כור,-0.6934290907338517
1971,3,יל,-0.7127179497532488
1972,3,ויקרא,-0.7295795533956315
1973,3,עון,-0.7400371071162716
1974,3,בול,-0.7537115565537694
1975,3,שור,-0.7636770391169182
1976,3,בוא,-0.7700454618401539
1977,3,ים,-0.7707299429180663
1978,3,אל,-0.7737604114672088
1979,3,יעו,-0.7926429299195974
1980,3,גול,-0.8001569804215524
1981,3,יח,-0.800406133979837
1982,3,יד,-0.9113329904650066
1983,3,יק,-0.9183223618600029
1984,3,יף,-0.9229562846137352
1985,3,יז,-0.9422820280916969
1986,3,לול,-0.9849748209605745
1987,3,יג,-1.0561178166401142
1988,3,עור,-1.0812132467211812
1989,3,פור,-1.1076701327886875
1990,3,בו,-1.1432761255117123
1991,3,הו,-1.2444486814451934
1992,3,עו,-1.3165760997350324
1993,3,הוד,-1.326101817929426
1994,3,ין,-1.3992348084792463
1995,3,חוץ,-1.6234223101612075
1996,3,יט,-1.8918801335310973
1997,3,טור,-2.124086015332765
1998,4,מוע,2.3326704029392715
1999,4,לומ,2.3151706477515224
2000,4,יד,1.9373240273854957
2001,4,בוע,1.7295231731861611
2002,4,דות,1.725189660143277
2003,4,טור,1.696807021183995
2004,4,לו,1.6624190903062392
2005,4,כור,1.6212635779706186
2006,4,גו,1.5367912959437753
2007,4,נות,1.5308381408062302
2008,4,דו,1.4360248037980747
2009,4,זוז,1.3548489314433076
2010,4,יק,1.3522837938695011
2011,4,רש,1.3317826157820707
2012,4,שו,1.3070449722318895
2013,4,ידונ,1.1327329756474427
2014,4,יות,1.121905389289306
2015,4,שות,1.102278945318801
2016,4,רוט,1.0036463234826731
2017,4,אל,0.9966026913550625
2018,4,רוח,0.988283107003604
2019,4,יהו,0.9715715858796751
2020,4,חונ,0.921068883668462
2021,4,כות,0.8896189153185533
2022,4,יף,0.8687300788575306
